time	low	high	open	close	volume
1504983600	293.71	302.53	294.86	301.4	32259.52
1504987200	299.89	301.56	301.4	300.42	11901.04
1504990800	300.21	301.94	300.42	300.96	7811.92
1504994400	300.61	304.93	300.96	304.89	18800.13
1504998000	303.74	306.09	304.89	303.79	15624.82
1505001600	301.82	304.12	303.79	301.96	10934.86
1505005200	301.29	302.53	301.96	301.63	6650.4
1505008800	294.78	301.71	301.63	296.0	30581.54
1505012400	293.96	297.08	296.97	294.72	14201.98
1505016000	293.45	297.22	294.72	293.51	22616.94
1505019600	287.43	293.57	293.51	290.33	45205.73
1505023200	280.73	290.33	290.33	280.97	51760.07
1505026800	280.7	287.86	280.97	286.13	47059.65
1505030400	283.6	290.16	286.13	287.23	32098.75
1505034000	283.42	288.24	287.23	283.87	22037.97
1505037600	282.96	286.4	283.87	284.42	19700.34
1505041200	283.38	287.96	284.42	287.75	15772.05
1505044800	286.33	288.11	287.75	287.47	12798.79
1505048400	287.28	290.33	287.47	290.21	24170.64
1505052000	289.38	292.4	290.21	292.34	20939.24
1505055600	292.18	293.84	292.34	292.44	20928.71
1505059200	291.41	296.48	292.44	296.48	23002.98
1505062800	296.45	304.0	296.48	301.96	48592.55
1505066400	300.65	305.45	301.96	305.3	33819.98
1505070000	303.82	305.47	305.3	305.31	24403.34
1505073600	299.7	305.76	305.31	301.97	31769.84
1505077200	300.58	302.13	301.97	301.01	12267.9
1505080800	300.91	304.35	301.01	303.86	16002.48
1505084400	298.57	303.88	303.86	299.21	25215.23
1505088000	296.77	300.54	299.21	297.26	19302.26
1505091600	297.26	305.6	297.26	305.17	28290.99
1505095200	303.83	307.06	305.17	304.97	24880.25
1505098800	306.98	308.3	308.22	307.4	7604.77
1505102400	291.07	307.44	307.4	293.65	75164.51
1505106000	288.6	296.56	293.65	291.46	45085.73
1505109600	289.14	296.36	291.46	292.7	33452.61
1505113200	292.7	296.39	292.7	293.53	16573.46
1505116800	289.57	294.58	293.53	292.45	25017.03
1505120400	292.0	295.14	292.45	292.81	10728.86
1505124000	292.7	295.19	292.81	294.71	12194.9
1505127600	293.29	296.54	294.71	293.88	12011.48
1505131200	293.18	295.67	293.88	295.42	20937.08
1505134800	294.21	301.34	295.42	298.35	34009.21
1505138400	297.9	300.0	298.35	298.84	22914.86
1505142000	297.09	299.83	298.84	299.74	17781.55
1505145600	299.62	302.1	299.74	302.06	13032.02
1505149200	298.06	302.15	302.06	298.43	14930.36
1505152800	297.86	299.44	298.43	299.38	11286.37
1505156400	295.77	299.8	299.38	296.67	13210.64
1505160000	294.89	296.94	296.67	295.78	14521.02
1505163600	295.16	296.1	295.78	295.73	11645.91
1505167200	295.72	298.39	295.73	297.86	9822.97
1505170800	296.91	298.42	297.86	297.95	7878.65
1505174400	297.44	301.82	297.95	300.77	28026.59
1505178000	299.46	300.93	300.77	299.85	11672.54
1505181600	301.83	301.83	301.83	301.83	0.967
1505185200	301.83	303.32	301.83	303.22	10075.24
1505188800	302.15	304.79	303.22	304.79	25351.8
1505192400	304.77	308.81	304.79	307.69	38243.42
1505196000	307.62	316.38	307.69	316.04	63642.81
1505199600	309.83	316.33	316.04	313.88	41947.76
1505203200	304.18	314.05	313.88	308.15	37779.82
1505206800	306.59	309.91	308.15	308.81	15127.02
1505210400	306.99	310.26	308.81	310.04	16301.34
1505214000	310.04	312.44	310.04	310.73	15472.21
1505217600	308.74	311.4	310.73	308.75	13756.75
1505221200	305.29	308.79	308.75	305.76	27111.06
1505224800	304.66	306.38	305.76	304.99	22161.67
1505228400	302.89	305.79	304.99	303.41	22048.82
1505232000	301.59	305.73	303.41	304.68	25449.6
1505235600	297.51	304.76	304.68	297.79	26168.14
1505239200	285.75	297.82	297.79	288.54	129528.44
1505242800	288.2	295.3	288.54	294.94	48125.53
1505246400	291.13	294.94	294.94	294.44	28762.32
1505250000	294.24	297.61	294.44	296.75	21212.64
1505253600	295.39	297.15	296.75	296.51	14229.97
1505257200	291.5	296.61	296.51	294.1	24272.56
1505260800	288.96	294.39	294.1	293.54	28773.89
1505264400	290.45	293.9	293.54	290.66	10434.45
1505268000	281.71	290.75	290.66	281.92	55746.09
1505271600	275.96	280.62	278.93	276.22	42345.02
1505275200	270.4	281.32	276.22	281.32	109712.11
1505278800	277.34	283.87	281.32	279.46	42740.89
1505282400	278.97	285.04	279.46	284.21	23591.13
1505286000	276.62	284.47	284.21	279.84	31810.65
1505289600	274.43	279.98	279.84	277.49	42542.51
1505293200	275.42	279.89	277.49	275.45	19794.75
1505296800	268.42	275.61	275.45	268.52	36479.18
1505300400	262.17	269.98	268.52	262.39	87556.96
1505304000	257.16	270.84	262.39	269.08	115398.04
1505307600	267.29	274.26	269.08	268.45	56628.5
1505311200	260.31	268.56	268.45	263.07	85809.18
1505314800	262.34	270.26	263.07	267.92	61808.97
1505318400	265.89	274.18	267.92	274.18	62850.87
1505322000	271.75	277.44	274.18	274.51	63113.18
1505325600	268.8	275.42	274.51	271.71	43911.41
1505329200	267.37	271.76	271.71	267.87	30870.46
1505332800	266.79	272.49	267.87	271.75	29198.19
1505336400	270.84	272.74	271.75	272.53	15176.39
1505340000	272.44	282.76	272.53	280.05	72084.65
1505343600	275.52	280.58	280.05	275.84	35910.19
1505347200	275.54	280.65	275.84	279.67	21311.34
1505350800	277.93	280.06	279.67	279.94	12153.17
1505354400	274.85	280.33	279.94	275.66	24890.48
1505358000	269.87	274.57	271.32	270.52	19195.04
1505361600	266.07	272.49	270.52	269.75	31968.33
1505365200	268.02	273.28	269.75	268.03	19074.87
1505368800	266.88	269.11	268.03	268.82	16904.59
1505372400	268.82	275.09	268.82	272.51	26100.63
1505376000	269.57	273.85	272.51	271.02	24148.97
1505379600	266.23	271.13	271.02	266.25	20489.29
1505383200	258.95	267.72	266.25	260.91	64388.4
1505386800	248.73	262.17	260.91	250.22	166135.08
1505390400	235.7	253.52	250.22	235.7	198688.67
1505394000	231.91	248.9	235.7	245.29	228914.85
1505397600	238.55	250.18	245.29	247.31	107694.38
1505401200	239.7	247.66	247.31	242.79	62764.24
1505404800	234.86	243.88	242.79	236.78	88718.66
1505408400	225.73	236.85	236.78	226.11	180604.94
1505412000	222.28	240.54	226.11	236.5	166248.81
1505415600	233.07	244.64	236.5	234.9	102473.26
1505419200	233.57	241.16	234.9	238.0	41223.84
1505422800	229.05	238.14	238.0	231.46	62596.94
1505426400	229.42	235.88	231.46	229.89	56657.43
1505430000	222.06	230.71	229.89	223.14	96802.87
1505433600	222.73	235.34	223.14	232.19	99485.65
1505437200	232.19	238.93	232.19	236.54	69005.97
1505440800	236.19	244.08	236.54	236.39	77230.52
1505444400	233.46	237.76	233.51	237.19	25474.91
1505448000	230.31	237.68	237.19	232.37	39152.48
1505451600	227.31	232.73	232.37	232.67	45146.58
1505455200	220.34	234.77	232.67	220.46	90730.14
1505458800	215.34	222.31	220.46	219.93	103051.49
1505462400	215.33	224.48	219.93	220.91	83089.08
1505466000	210.63	223.8	220.91	210.68	93048.51
1505469600	205.93	214.86	210.68	208.31	112736.17
1505473200	200.75	209.96	208.31	203.33	166000.05
1505476800	202.69	234.42	203.33	229.33	247944.54
1505480400	221.51	233.95	229.33	233.93	146747.49
1505484000	233.92	261.08	233.93	255.8	285364.65
1505487600	246.72	258.87	255.8	258.34	206943.72
1505491200	243.5	261.3	258.34	245.71	168331.85
1505494800	239.61	249.22	245.71	248.69	88661.63
1505498400	245.79	254.39	248.69	248.15	79780.93
1505502000	248.14	265.02	248.15	258.75	99195.01
1505505600	256.41	261.58	258.75	260.09	60664.21
1505509200	260.04	267.7	260.09	265.44	75240.2
1505512800	258.57	266.03	265.44	262.06	50199.82
1505516400	255.23	262.06	262.06	259.57	32334.82
1505520000	258.16	263.46	259.57	260.26	22112.56
1505523600	259.73	263.11	260.26	263.06	21914.97
1505527200	259.2	265.11	263.06	259.33	33734.63
1505530800	259.29	262.42	259.33	262.02	17304.53
1505534400	261.96	264.13	262.02	263.97	18405.57
1505538000	263.77	272.43	263.97	268.95	65194.06
1505541600	261.79	269.38	268.95	265.06	53736.04
1505545200	265.03	268.62	265.06	268.57	28624.76
1505548800	267.27	270.02	268.57	269.38	30301.02
1505552400	257.94	269.45	269.38	258.89	43571.58
1505556000	247.0	259.18	258.89	247.97	102891.69
1505559600	247.97	259.34	247.97	257.49	42283.73
1505563200	249.3	258.1	257.49	250.73	41997.08
1505566800	247.32	255.59	250.73	253.41	54481.11
1505570400	247.96	254.45	253.41	248.56	31817.93
1505574000	245.74	251.91	248.56	247.52	44044.89
1505577600	246.94	250.48	247.52	249.74	38422.54
1505581200	248.82	251.95	249.74	251.91	22146.45
1505584800	251.9	259.29	251.91	258.35	46109.19
1505588400	253.51	258.72	258.35	254.93	17847.85
1505592000	254.01	255.96	254.93	254.34	11452.53
1505595600	251.4	256.01	254.34	255.61	21555.42
1505599200	254.9	257.05	255.61	255.81	8704.67
1505602800	253.65	256.53	255.81	254.49	11239.04
1505606400	251.59	254.49	254.49	253.51	14162.37
1505610000	250.46	253.58	253.51	251.11	18062.22
1505613600	248.99	252.35	251.11	251.85	13733.37
1505617200	250.51	251.92	251.85	251.01	10680.85
1505620800	247.05	251.14	251.01	249.26	18767.09
1505624400	247.42	250.04	249.26	247.49	9885.37
1505628000	245.37	247.99	247.49	245.37	17112.81
1505631600	242.42	246.19	245.37	242.57	17606.61
1505635200	239.98	245.15	242.57	244.04	37083.49
1505638800	242.57	248.54	244.04	248.05	25826.76
1505642400	246.39	249.43	248.05	246.89	20584.52
1505646000	244.87	247.02	246.89	246.06	12164.36
1505649600	245.88	247.15	246.06	246.75	10005.64
1505653200	246.58	253.77	246.75	253.64	33778.92
1505656800	252.72	255.18	253.64	253.58	28734.13
1505660400	252.72	255.98	253.58	255.79	20776.33
1505664000	255.7	259.88	255.79	258.78	37373.06
1505667600	258.07	265.68	258.78	263.73	40772.88
1505671200	260.21	265.78	263.73	262.4	31795.66
1505674800	261.67	264.13	262.4	263.21	11432.55
1505678400	259.89	264.42	263.21	260.66	22947.07
1505682000	258.08	261.32	260.66	258.95	19988.49
1505685600	258.95	262.51	258.95	260.36	15885.28
1505689200	257.11	260.36	260.36	258.4	19973.03
1505692800	258.36	264.87	258.4	264.87	27817.57
1505696400	264.36	271.09	264.87	270.93	66502.59
1505700000	270.87	285.19	270.93	283.33	128008.5
1505703600	278.42	283.52	283.33	280.69	61198.0
1505707200	280.01	283.05	280.69	282.21	29079.6
1505710800	281.96	293.43	282.21	292.33	80185.69
1505714400	285.96	294.44	292.33	294.33	67702.08
1505718000	288.42	295.9	294.33	288.42	56020.19
1505721600	285.76	291.23	288.42	287.61	29469.27
1505725200	285.12	291.2	287.61	285.54	26185.31
1505728800	283.69	288.63	285.54	288.61	22427.33
1505732400	286.55	291.02	288.61	287.63	22155.32
1505736000	287.1	300.11	287.63	298.35	84979.11
1505739600	295.84	300.69	298.35	298.16	66555.24
1505743200	290.52	298.58	298.16	291.64	63147.54
1505746800	286.97	294.83	291.64	292.79	53709.47
1505750400	288.74	292.79	292.79	290.97	30264.44
1505754000	286.09	291.93	290.97	291.82	30345.09
1505757600	291.72	294.66	291.82	293.29	25429.18
1505761200	288.83	293.31	293.29	292.41	22148.44
1505764800	288.84	292.55	292.41	288.89	20859.37
1505768400	288.47	294.94	288.89	294.51	39726.36
1505772000	292.73	297.38	294.51	294.19	33818.36
1505775600	294.16	297.55	294.19	297.53	14135.91
1505779200	289.88	299.91	297.53	290.7	57561.28
1505782800	287.28	293.18	290.7	290.37	61793.99
1505786400	287.08	290.89	290.37	290.84	30078.26
1505790000	287.5	290.9	290.84	289.31	19425.86
1505793600	282.49	289.34	289.31	283.0	35126.5
1505797200	275.94	283.46	283.0	280.63	73688.46
1505800800	280.56	288.8	280.63	286.3	55627.83
1505804400	281.16	286.64	286.3	281.73	23532.43
1505808000	280.93	288.02	281.73	285.94	23346.0
1505811600	284.8	287.54	285.94	286.74	10252.26
1505815200	286.74	290.7	286.74	290.55	25043.42
1505818800	286.51	290.86	290.55	288.19	19628.33
1505822400	287.76	292.77	288.19	291.2	23603.31
1505826000	286.15	291.26	291.2	286.15	29633.44
1505829600	285.55	288.76	286.15	287.88	22968.38
1505833200	287.72	291.63	287.88	291.63	18445.49
1505836800	289.77	291.66	291.63	290.38	21592.65
1505840400	289.14	292.62	290.38	289.14	22405.01
1505844000	288.11	289.92	289.14	288.25	13977.14
1505847600	282.18	288.4	288.25	283.72	44688.54
1505851200	279.97	283.91	283.72	281.91	37309.98
1505854800	280.45	284.47	281.91	281.99	25275.05
1505858400	280.35	283.49	281.99	283.35	19812.72
1505862000	282.89	286.59	283.35	283.0	21642.0
1505865600	282.54	284.08	283.0	282.84	10438.48
1505869200	282.49	284.55	282.84	282.49	14580.79
1505872800	282.27	285.49	282.49	283.05	18673.97
1505876400	281.22	283.08	283.05	281.4	14502.83
1505880000	278.19	281.59	281.4	279.75	23466.88
1505883600	277.72	282.53	279.75	282.19	27136.74
1505887200	280.28	287.78	282.19	287.01	29266.33
1505890800	285.59	287.42	287.01	285.66	15024.81
1505894400	284.13	286.12	285.66	285.3	6858.67
1505898000	283.5	285.48	285.3	283.97	9324.71
1505901600	282.39	284.56	283.97	284.35	10256.07
1505905200	282.72	284.96	284.35	284.3	9473.9
1505908800	283.97	286.24	284.3	285.2	12222.9
1505912400	284.77	290.75	285.2	290.5	21319.05
1505916000	289.01	293.74	290.5	291.52	43824.05
1505919600	290.39	292.36	291.52	290.99	19851.61
1505923200	290.43	293.04	290.99	292.87	20025.72
1505926800	290.26	293.44	292.87	290.3	15820.65
1505930400	288.88	291.23	290.3	290.57	15804.65
1505934000	286.66	290.73	290.57	287.24	21690.67
1505937600	287.16	288.83	287.24	288.59	15949.7
1505941200	287.45	289.43	288.59	287.8	7418.1
1505944800	287.57	289.15	287.8	288.16	4829.64
1505948400	283.42	288.62	288.16	283.56	29007.51
1505952000	280.17	285.82	283.56	282.17	34288.5
1505955600	280.47	282.83	282.17	281.15	20239.5
1505959200	281.14	284.49	281.15	283.64	13696.86
1505962800	280.53	283.64	283.64	280.53	12440.54
1505966400	279.71	281.97	280.53	281.68	17047.92
1505970000	281.34	282.78	281.68	282.75	8198.82
1505973600	282.47	283.82	282.75	282.7	8038.1
1505977200	282.6	286.75	282.7	286.19	13147.74
1505980800	282.52	287.13	286.19	283.65	18423.86
1505984400	281.75	284.06	283.65	282.53	15632.89
1505988000	282.04	284.85	282.53	284.74	5413.19
1505991600	282.78	284.76	284.74	284.05	7849.45
1505995200	282.88	284.41	284.05	283.81	6462.23
1505998800	283.56	284.67	283.81	283.63	6193.85
1506002400	277.4	283.98	283.63	277.47	33461.39
1506006000	267.29	279.05	277.47	272.2	126589.45
1506009600	262.86	272.48	272.2	266.43	90411.68
1506013200	263.8	269.81	266.43	264.84	44391.8
1506016800	264.25	268.61	264.84	264.47	30390.48
1506020400	254.27	264.47	264.47	256.62	95466.54
1506024000	252.22	262.24	256.62	262.23	79047.69
1506027600	260.71	266.36	262.23	261.05	59381.18
1506031200	259.64	264.4	261.05	259.65	28839.81
1506034800	256.84	260.44	259.65	257.77	19732.38
1506038400	257.01	261.36	257.77	261.21	16302.75
1506042000	261.2	264.91	261.21	261.65	19395.33
1506045600	259.54	264.19	261.65	259.67	15548.3
1506049200	259.5	266.76	259.67	266.32	27148.84
1506052800	265.48	270.5	266.32	269.45	33685.51
1506056400	266.58	269.96	269.45	267.85	18362.45
1506060000	267.69	270.74	267.85	270.6	13771.0
1506063600	264.18	270.73	270.6	264.35	15776.11
1506067200	261.19	264.48	264.35	263.72	15235.52
1506070800	258.7	263.73	263.72	259.02	13645.49
1506074400	257.57	260.54	259.02	258.82	21593.41
1506078000	255.33	260.61	258.82	255.46	26062.08
1506081600	254.75	260.41	255.46	259.83	28931.52
1506085200	256.85	259.83	259.83	256.94	16173.63
1506088800	256.87	261.18	256.94	258.86	20935.53
1506092400	254.28	259.97	258.86	254.67	31440.2
1506096000	254.58	258.76	254.67	257.85	20903.63
1506099600	256.57	259.11	257.85	258.12	20170.41
1506103200	257.73	259.54	258.12	258.08	13165.73
1506106800	258.06	260.1	258.08	260.1	21475.72
1506110400	260.05	263.79	260.1	262.56	28300.45
1506114000	260.85	264.53	262.56	263.08	20428.07
1506117600	261.2	264.49	263.08	261.54	24386.59
1506121200	261.48	264.23	261.54	262.94	8338.66
1506124800	260.44	263.29	262.94	261.53	9126.41
1506128400	259.58	262.07	261.53	261.25	10336.91
1506132000	259.97	264.46	261.25	264.2	11635.91
1506135600	262.91	264.31	264.2	263.38	7338.47
1506139200	263.21	267.65	263.38	267.52	16320.23
1506142800	265.25	269.2	267.52	266.52	15814.8
1506146400	266.38	268.14	266.52	267.2	8696.91
1506150000	266.93	268.56	267.2	267.61	8731.2
1506153600	267.53	271.12	267.61	269.87	17859.42
1506157200	268.47	272.05	269.87	271.61	10235.42
1506160800	271.11	280.38	271.61	280.29	36215.4
1506164400	277.34	285.67	280.29	284.77	51387.49
1506168000	279.18	285.63	284.77	279.5	32910.08
1506171600	276.7	282.35	279.5	281.84	19954.84
1506175200	278.81	282.19	281.84	281.9	14098.0
1506178800	278.35	281.9	281.9	279.01	16557.44
1506182400	278.36	282.58	279.01	282.57	16816.51
1506186000	281.71	284.19	282.57	281.83	27904.12
1506189600	279.91	283.21	281.83	280.47	11161.37
1506193200	280.25	284.31	280.47	282.99	13816.53
1506196800	282.99	284.4	282.99	283.36	11089.24
1506200400	281.26	283.37	283.36	281.59	9143.82
1506204000	281.5	283.22	281.59	282.42	6290.05
1506207600	282.42	286.72	282.42	286.14	20491.37
1506211200	284.22	286.58	286.14	284.23	14405.71
1506214800	283.99	292.32	284.23	291.12	35056.68
1506218400	288.79	293.39	291.12	293.05	30216.3
1506222000	290.76	294.54	293.05	294.07	26394.59
1506225600	280.11	294.11	294.07	282.77	70317.24
1506229200	280.97	285.16	282.77	283.32	24218.94
1506232800	279.21	284.49	283.32	279.83	21456.35
1506236400	276.25	280.72	279.83	280.52	31510.93
1506240000	279.72	282.27	280.52	279.77	10614.22
1506243600	277.76	280.15	279.77	279.23	9545.35
1506247200	278.99	281.41	279.23	280.29	8761.43
1506250800	279.49	283.16	280.29	281.93	11435.41
1506254400	281.54	284.21	281.93	284.08	7099.39
1506258000	284.0	288.96	284.08	287.36	24148.1
1506261600	284.33	287.63	287.36	285.31	14489.02
1506265200	284.55	287.57	285.31	286.85	11574.22
1506268800	285.02	288.08	286.85	285.86	7908.94
1506272400	284.89	286.83	285.86	286.58	7082.81
1506276000	280.03	286.67	286.58	282.69	26657.94
1506279600	280.96	285.96	282.69	285.89	14284.87
1506283200	283.34	286.05	285.89	284.45	11473.05
1506286800	284.32	286.38	284.45	284.6	8209.88
1506290400	283.91	287.74	284.6	287.16	14393.76
1506294000	281.99	287.55	287.16	282.6	13750.02
1506297600	282.48	283.61	282.6	283.4	8058.49
1506301200	282.72	284.53	283.4	282.75	7186.82
1506304800	282.71	291.33	282.75	288.65	52428.58
1506308400	286.51	289.48	288.65	287.47	19324.5
1506312000	287.45	291.55	287.47	290.4	19089.15
1506315600	288.48	290.47	290.4	288.54	10729.57
1506319200	288.09	289.29	288.54	288.88	7881.86
1506322800	288.16	291.31	288.88	290.24	11373.32
1506326400	288.2	290.35	290.24	289.27	8019.87
1506330000	288.74	289.83	289.27	289.06	6034.09
1506333600	288.08	290.06	289.06	290.05	10128.94
1506337200	286.81	290.23	290.05	287.73	14314.17
1506340800	287.49	288.84	287.73	288.32	9750.01
1506344400	287.72	289.19	288.32	288.04	8874.13
1506348000	287.95	296.65	288.04	295.34	72175.08
1506351600	293.08	295.35	295.34	294.61	26323.86
1506355200	293.18	297.01	294.61	293.58	38707.34
1506358800	291.96	294.61	293.58	292.89	22223.71
1506362400	292.36	294.72	292.89	293.7	13805.79
1506366000	293.26	294.86	293.7	294.64	8093.03
1506369600	294.35	296.56	294.64	296.08	17948.1
1506373200	295.03	296.69	296.08	296.61	10258.45
1506376800	294.83	296.87	296.61	295.23	14619.73
1506380400	294.0	295.34	295.23	294.89	13800.21
1506384000	294.65	295.64	294.89	295.1	9464.24
1506387600	295.1	295.89	295.1	295.37	7561.47
1506391200	295.12	295.78	295.37	295.47	10101.69
1506394800	293.1	295.57	295.47	293.16	19009.23
1506398400	292.64	294.51	293.16	293.64	14622.37
1506402000	288.9	293.97	293.64	289.41	22399.67
1506405600	289.39	291.2	289.41	290.95	12748.22
1506409200	290.76	293.35	290.95	292.77	10671.63
1506412800	291.76	292.86	292.77	292.42	5512.46
1506416400	290.95	292.5	292.42	291.99	4708.4
1506420000	291.99	295.12	291.99	293.82	9202.86
1506423600	293.05	293.89	293.82	293.5	6616.91
1506427200	293.1	294.67	293.5	293.15	11449.46
1506430800	291.48	293.26	293.15	291.73	9835.33
1506434400	291.03	292.39	291.73	291.25	15207.67
1506438000	290.03	291.29	291.25	290.66	13018.36
1506441600	287.01	290.86	290.66	288.94	21611.26
1506445200	288.87	290.75	288.94	290.08	14503.44
1506448800	289.0	290.18	290.08	289.47	6480.4
1506452400	288.48	289.78	289.47	288.98	9850.54
1506456000	288.38	289.57	288.98	289.22	8592.05
1506459600	289.22	290.55	289.22	289.99	6373.54
1506463200	287.93	290.58	289.99	288.64	8594.5
1506466800	288.18	289.5	288.64	288.64	8468.2
1506470400	288.26	290.08	288.64	289.78	7437.32
1506474000	288.48	290.45	289.78	288.48	9921.05
1506477600	287.83	289.42	288.48	289.33	8338.33
1506481200	289.19	292.37	289.33	291.91	17680.34
1506484800	290.69	292.56	291.91	291.14	10523.28
1506488400	290.39	291.53	291.14	291.53	7279.09
1506492000	289.57	291.63	291.53	290.23	7161.0
1506495600	289.56	290.73	290.23	290.18	7055.99
1506499200	289.71	290.47	290.18	290.34	4820.32
1506502800	290.04	291.09	290.34	290.98	5520.2
1506506400	290.98	296.4	290.98	296.24	53981.09
1506510000	295.9	297.58	296.24	296.89	25531.16
1506513600	296.07	297.09	296.89	296.61	18047.88
1506517200	294.27	296.84	296.61	294.68	17469.42
1506520800	294.64	298.0	294.68	297.9	22862.08
1506524400	297.9	302.52	297.9	299.76	70535.4
1506528000	298.3	300.1	299.76	298.36	14814.34
1506531600	298.18	299.16	298.36	298.64	9685.81
1506535200	298.39	305.34	298.64	305.18	53124.4
1506538800	303.96	309.35	305.18	309.15	37914.08
1506542400	305.96	309.15	309.15	306.96	29183.33
1506546000	306.3	312.64	306.96	311.25	27440.09
1506549600	308.0	312.43	311.25	309.85	35188.68
1506553200	309.44	311.53	309.85	309.97	17856.76
1506556800	307.25	310.24	309.97	307.61	14761.5
1506560400	306.53	308.92	307.61	306.66	13103.93
1506564000	304.46	306.77	306.66	305.32	17042.62
1506567600	305.0	309.06	305.32	308.95	20854.57
1506571200	306.45	310.17	308.95	309.92	19375.47
1506574800	307.76	310.18	309.92	307.79	13169.47
1506578400	307.07	308.94	307.79	308.02	13337.68
1506582000	306.38	308.43	308.02	306.52	11413.02
1506585600	306.4	308.74	306.52	308.12	12302.11
1506589200	306.6	308.87	308.12	307.8	16851.07
1506592800	301.94	307.8	307.8	302.63	39020.67
1506596400	301.91	304.75	302.63	302.75	18715.78
1506600000	301.63	303.14	302.75	302.96	15224.36
1506603600	302.17	303.32	302.96	302.36	11656.92
1506607200	299.33	302.5	302.36	300.92	30291.56
1506610800	298.18	301.04	300.92	300.1	25770.19
1506614400	300.06	303.03	300.1	301.33	18992.52
1506618000	300.74	303.15	301.33	302.32	15164.98
1506621600	300.0	302.36	302.32	300.06	8513.6
1506625200	299.79	301.49	300.06	299.96	10426.85
1506628800	299.46	301.34	299.96	301.18	13766.44
1506632400	300.65	303.01	301.18	302.52	8919.37
1506636000	301.69	303.5	302.52	301.76	7899.07
1506639600	301.33	303.27	301.76	302.77	5417.6
1506643200	302.1	303.54	302.77	302.25	8762.07
1506646800	298.6	302.5	302.25	298.78	17135.69
1506650400	286.09	298.79	298.78	286.58	93462.43
1506654000	279.79	289.31	286.58	283.0	90940.96
1506657600	282.67	288.87	283.0	286.55	62555.53
1506661200	281.22	286.55	286.55	283.26	31566.75
1506664800	282.3	286.07	283.26	285.85	23364.93
1506668400	285.84	289.8	285.85	289.64	24311.44
1506672000	287.37	291.01	289.64	289.36	18535.03
1506675600	287.75	290.1	289.36	288.54	9979.03
1506679200	286.87	290.53	288.54	290.22	14935.44
1506682800	289.61	296.15	290.22	295.99	33707.34
1506686400	294.83	300.92	295.99	299.31	46851.5
1506690000	291.28	299.34	299.31	293.01	45487.05
1506693600	291.91	294.55	293.01	293.77	20833.75
1506697200	292.88	294.47	293.77	293.43	14204.52
1506700800	293.38	297.73	293.43	295.5	22247.61
1506704400	290.66	295.53	295.5	292.26	18066.09
1506708000	291.97	293.28	292.26	292.63	8359.47
1506711600	292.25	293.52	292.63	292.51	8586.28
1506715200	292.28	294.7	292.51	292.94	21042.68
1506718800	292.78	293.94	292.94	293.6	4315.17
1506722400	291.28	294.17	293.6	292.18	7925.25
1506726000	291.0	292.92	292.18	292.58	4734.82
1506729600	292.32	294.55	292.58	294.38	4805.1
1506733200	294.2	298.14	294.38	297.5	20157.43
1506736800	296.57	298.39	297.5	298.22	11238.1
1506740400	296.37	298.31	298.22	296.58	7644.4
1506744000	296.24	297.32	296.58	296.55	8555.17
1506747600	296.4	298.14	296.55	298.04	6367.9
1506751200	298.04	300.9	298.04	300.9	18072.12
1506754800	299.64	301.36	300.9	301.06	10069.23
1506758400	300.01	301.43	301.06	300.08	8405.76
1506762000	298.48	300.73	300.08	299.97	6789.75
1506765600	299.97	305.28	299.97	304.16	32327.97
1506769200	301.56	305.31	304.16	301.56	12059.25
1506772800	301.42	302.64	301.56	302.12	8023.24
1506776400	300.45	303.29	302.12	301.68	11493.9
1506780000	301.06	302.97	301.68	302.82	8664.17
1506783600	302.81	304.78	302.82	304.05	14513.99
1506787200	302.49	305.35	304.05	303.07	16888.64
1506790800	302.32	303.56	303.07	303.51	9670.96
1506794400	303.28	305.45	303.51	304.23	11189.97
1506798000	303.23	304.44	304.23	304.12	8361.83
1506801600	303.45	305.91	304.12	304.09	12132.26
1506805200	301.7	304.59	304.09	301.7	13016.37
1506808800	301.51	302.91	301.7	302.6	8696.5
1506812400	302.33	303.05	302.6	302.77	5574.7
1506816000	302.25	303.58	302.77	302.48	10266.08
1506819600	300.29	302.55	302.48	301.0	14540.92
1506823200	299.16	301.02	301.0	299.21	14879.89
1506826800	298.39	300.46	299.21	299.18	14691.67
1506830400	299.08	299.98	299.18	299.71	5425.66
1506834000	298.94	299.95	299.71	299.22	4203.98
1506837600	299.07	300.43	299.22	299.95	6643.84
1506841200	299.9	300.87	299.95	300.44	4780.93
1506844800	299.58	300.82	300.44	299.99	5890.04
1506848400	299.52	300.41	299.99	299.83	4924.72
1506852000	299.32	299.85	299.83	299.82	4219.51
1506855600	299.42	300.14	299.82	299.49	4517.19
1506859200	296.47	299.49	299.49	297.19	17881.28
1506862800	295.44	297.23	297.19	296.83	10776.6
1506866400	296.83	298.62	296.83	298.04	7847.4
1506870000	297.89	299.68	298.04	299.46	9000.76
1506873600	299.23	301.43	299.46	300.48	15787.32
1506877200	299.94	301.11	300.48	300.85	7140.02
1506880800	300.22	301.65	300.85	301.64	5659.82
1506884400	300.77	302.21	301.64	300.79	9515.4
1506888000	300.48	301.92	300.79	301.54	8489.18
1506891600	301.54	302.57	301.54	302.55	7525.56
1506895200	302.49	304.79	302.55	304.1	16219.32
1506898800	303.33	304.32	304.1	303.95	9493.83
1506902400	300.16	304.13	303.95	300.55	22233.4
1506906000	300.22	302.75	300.55	302.64	11330.94
1506909600	300.92	302.85	302.64	301.37	9109.78
1506913200	299.9	301.39	301.37	300.94	7314.92
1506916800	300.9	301.83	300.94	301.0	8470.57
